time,trans
27383,0.000183129445855716
27384,0.000282704901977418
27385,0.000235725042897415
27386,0.000190524777939302
27387,0.000213158222701933
27388,0.000291251610307472
27389,0.000306305447937048
27390,0.00038978335980682
27391,0.000376821488712923
27392,0.000286887128422092
27393,0.000260582467977562
27394,0.000299285243208647
27395,0.00025680591396989
27396,0.000288764807071833
27397,0.000192298959850632
27398,0.000288614564015357
27399,0.000275491709139495
27400,0.000214663922375653
27401,0.000213746763030316
27402,0.000221449216522016
27403,0.000225692464961107
27404,0.000232605349639212
27405,0.000236691361108536
27406,0.000230495280245862
27407,0.000228692596415469
27408,0.000237371012316012
27409,0.000225203377696795
27410,0.000224555659818455
27411,0.000232449785603114
27412,0.000236981123375913
27413,0.000220676238032244
27414,0.000219783861155144
27415,0.000229005123560166
27416,0.000228634740329452
27417,0.000215410532556061
27418,0.000235290321957460
27419,0.000231483089957017
27420,0.000235384552071307
27421,0.000232725448783113
27422,0.000233742221371987
27423,0.000228842697226401
27424,0.000221139779122952
27425,0.000217151426519746
27426,0.00024734094988132
27427,0.000182895837171592
27428,0.000145720299627617
27429,0.000163494172435328
27430,0.000138150588296976
27431,0.000153424298659353
27432,0.000160722327345277
27433,0.000250062827968629
27434,0.000208340232164765
27435,0.000244529998749871
27436,0.000181013525964290
27437,0.000168531583874637
27438,0.000254534281181496
27439,0.000271536841688104
27440,0.00026049163159719
27441,0.000204284089829758
27442,0.000245767321298583
27443,0.00030992350314886
27444,0.000212688387771666
27445,0.000424682035007011
27446,0.000481013790686825
27447,0.000386730281179977
27448,0.000396527840278802
27449,0.000338609180699614
27450,0.000309708736480433
27451,0.000405602957775717
27452,0.000328044460270899
27453,0.000322253511279078
27454,0.000293433098344253
27455,0.000290360110854888
27456,0.000364317247526280
27457,0.000192074609967015
27458,0.000165012567409831
27459,0.000269145967168256
27460,0.000269984722396374
27461,0.00026986098212837
27462,0.000289375194421913
27463,0.000238254510505391
27464,0.000223956854348728
27465,0.000235061648279888
27466,0.000240136051084982
27467,0.000220836853503989
27468,0.000209531171641894
27469,0.000209452652877402
27470,0.000270287950783011
27471,0.000270732530274229
27472,0.000165336905193620
27473,0.000153460048501033
27474,0.000189991527694916
27475,0.000206535874282879
27476,0.000147579828310544
27477,0.000212857210304704
27478,0.0003241962797955
27479,0.000251571019026682
27480,0.000238322777633888
27481,0.000268279183411986
27482,0.000188848672825373
27483,0.000246592292643416
27484,0.000233662475037380
27485,0.00021115220785371
27486,0.000212397677051308
27487,0.000234887287508849
27488,0.000187759250757444
27489,0.000295092725713309
27490,0.000286324980197779
27491,0.000264424572978728
27492,0.000242044728211378
27493,0.000203497130012842
27494,0.000193186533431374
27495,0.000239961159232539
27496,0.000227229229071855
27497,0.000178748877438703
27498,0.000228107193108286
27499,0.000225746643066033
27500,0.000172880701979288
27501,0.000167983468973340
27502,0.000190881383140475
27503,0.000189689997596017
27504,0.000204264684585145
27505,0.000204684524038605
27506,0.000274238607687222
27507,0.000202906375298159
27508,0.000275470511343829
27509,0.000184802286457425
27510,0.000169474446069553
27511,0.000169023459777546
27512,0.000276964929291498
27513,0.000122137079027920
27514,0.000204410158397863
27515,0.000141299436248896
27516,0.000139190122385859
27517,0.000110937985836024
27518,0.000115659809670936
27519,0.000207727277509057
27520,0.000185923834680163
27521,0.000119245855846199
27522,0.000156733641765950
27523,0.000131434914407692
27524,0.000133262146452433
27525,0.000129262865454935
27526,0.000160299962642314
27527,0.000135905458788798
27528,0.000135190356819894
27529,8.6520794018211e-05
27530,0.000106726215947341
27531,0.0001030956013314
27532,0.000162568909876305
27533,0.000354440842059666
27534,0.000166282514603568
27535,0.000228142351735394
27536,0.000433676996101373
27537,0.000246605987988149
27538,0.000238170987783744
27539,0.000246889877183917
27540,0.000238425902517472
27541,0.000247081123875506
27542,0.000204016079149719
27543,0.000207678393616612
27544,0.000210350267338353
27545,0.000184911539983787
27546,0.000178737443947883
27547,0.000152694213145766
27548,0.000151719948820315
27549,0.000271844038540526
27550,0.000186322812190322
27551,0.000150052245197132
27552,0.000197188936853962
27553,0.000143503184080259
27554,0.000144380412993057
27555,0.000170100074023449
27556,0.000168300727816739
27557,0.000301240728684306
27558,0.000657457741600424
27559,0.000467904306645760
27560,0.000386250194451978
27561,0.000341931009168643
27562,0.000342682445378655
27563,0.000301699819960657
27564,0.000347917575646335
27565,0.000329740375665091
27566,0.000299367474946621
27567,0.000322642231875802
27568,0.000317501060737959
27569,0.000233234330276629
27570,0.000200824124395892
27571,0.000223079277212480
27572,0.000259768081940250
27573,0.000211704409463995
27574,0.000196664159671054
27575,0.000210488665729772
27576,0.000225037479473535
27577,0.000180252892146915
27578,0.000179177884682378
27579,0.000241289421397006
27580,0.000165588556086526
27581,0.00014921155891592
27582,0.000199987047580232
27583,0.000144127101292192
27584,0.000291350529214946
27585,0.000252708726117748
27586,0.000245055844941335
27587,0.000197943991220688
27588,0.000175501501363622
27589,0.000151594944145823
27590,0.000161000178101999
27591,0.000245558619250849
27592,0.000187104130850555
27593,0.000182899112791380
27594,0.000234568059788265
27595,0.000148908441226121
27596,0.000191940053996461
27597,0.000128887027144484
27598,0.000130758302237703
27599,0.000142995520167309
27600,0.000224697492475129
27601,0.000268996098831371
27602,0.000173328042888562
27603,0.000145880725856651
27604,0.000152103177370952
27605,0.000151788635104449
27606,0.000136349506727858
27607,0.000213475212977639
27608,0.000191408525157543
27609,0.000144288574994390
27610,0.000220742475416959
27611,0.000150376280923237
27612,0.000148055530747596
27613,0.000174153546337933
27614,0.000252380708382886
27615,0.000195630977620343
27616,0.000163076627784051
27617,0.000132366942872514
27618,8.67614901155843e-05
27619,0.000231372160474039
27620,0.000197881696376208
27621,7.8704817480787e-05
27622,9.60877497184227e-05
27623,7.89107290982196e-05
27624,7.90320996134442e-05
27625,0.000110066519063287
27626,0.000105776983599376
27627,0.000106629978983416
27628,0.000127356909172051
27629,0.000139633026434196
27630,0.000176460653614188
27631,0.000163445998743738
27632,0.000140161990407916
27633,0.000140547247554461
27634,0.000144905209769714
27635,0.000143351917533770
27636,0.000147132918252259
27637,0.000190922041793716
27638,0.000190959790775254
27639,0.000200704627710852
27640,0.000157078815084739
27641,0.000161293568154043
27642,0.000189768663560419
27643,0.000396757025445311
27644,0.000197321588929026
27645,0.000191107970528195
27646,0.000189254805236521
27647,0.000178945751099876
27648,0.000204561230568947
27649,0.000257460151580158
27650,0.000207629893639372
27651,0.000210691218758666
27652,0.000232190094891379
27653,0.000243899958384166
27654,0.000174436152360705
27655,0.000297750081969857
27656,0.000351929261697809
27657,0.000243881716857486
27658,0.000210320928832066
27659,0.000242016211129200
27660,0.000241731817131842
27661,0.000245378576639111
27662,0.000264512016354357
27663,0.00026317593181422
27664,0.000286444692608184
27665,0.000291675260449265
27666,0.000299866674998664
27667,0.000301288715673286
27668,0.000263737881845139
27669,0.000197065864162786
27670,0.00020052846191737
27671,0.00023879722754142
27672,0.000238693159059699
27673,0.000357162845101
27674,0.000257850043714832
27675,0.000207065904245502
27676,0.000247945945279699
27677,0.000161136813714602
27678,0.000151634196896456
27679,0.000331600047953988
27680,0.000303786810955211
27681,0.000294842169512492
27682,0.000286806648542102
27683,0.000360502016534969
27684,0.000200710809886679
27685,0.000336440357827153
27686,0.000132566399085723
27687,0.000136994162503011
27688,0.000230735169538271
27689,0.000228505699909130
27690,0.000276722930231382
27691,0.000183462717080244
27692,0.000184279135872871
27693,0.000178071063482383
27694,0.000181391872041325
27695,0.000176220972569552
27696,0.000190191303507514
27697,0.000216414826411005
27698,0.000188453563170756
27699,0.000169113733359234
27700,0.000212842297905034
27701,0.000145730678166481
27702,0.000150543820231843
27703,0.000259431563101814
27704,0.000224251833338369
27705,0.000134340231770444
27706,0.000135654008919688
27707,0.000153470113960160
27708,0.000242007827770835
27709,0.000195327811826057
27710,0.000201047199940336
27711,0.000192400530692288
27712,0.000176592921981230
27713,0.000210843006471108
27714,0.000147811060036738
27715,0.000163845195547239
27716,0.000155921580538879
27717,0.000253204716163630
27718,0.000207612733951675
27719,0.000203131360276675
27720,0.000192914175024318
27721,0.00020672901082224
27722,0.000207571421616246
27723,0.000207104312722601
27724,0.000207970700461013
27725,0.000243751366360921
27726,0.000247601843222217
27727,0.00025585799158728
27728,0.000189229915125734
27729,0.000197677315876788
27730,0.000220238186364029
27731,0.000272157807608875
27732,0.000276428869395297
27733,0.000513425969014969
27734,0.000371051538015201
27735,0.000320339347028974
27736,0.000352379502420492
27737,0.00028700185992653
27738,0.000242762264129677
27739,0.000256954921905509
27740,0.000251281199979330
27741,0.000277864824416446
27742,0.000364560541696693
27743,0.000244606042885883
27744,0.000329972102974653
27745,0.000223317600755765
27746,0.000194819487814840
27747,0.000189117302323480
27748,0.000192416670417766
27749,0.000192739693808751
27750,0.000192416670417766
27751,0.000192416670417766
27752,0.000200943963615436
27753,0.000204899993004131
27754,0.000219334525215089
27755,0.000185271153713396
27756,0.000185271153713396
27757,0.000204709714129777
27758,0.000406207627618204
27759,0.000216288300564123
27760,0.000165819382246839
27761,0.000333533969278017
27762,0.000286057815535897
27763,0.000307489730251881
27764,0.000238614832360868
27765,0.000187326338445803
27766,0.000258379814318118
27767,0.000223268717017899
27768,0.000215449339405884
27769,0.000235220599479934
27770,0.000339288225911457
27771,0.00019091670008778
27772,0.000199232636866076
27773,0.000245601093055363
27774,0.000190976104605261
27775,0.000144411803438662
27776,0.000136029049069458
27777,9.22137113289852e-05
27778,8.81782299766685e-05
27779,0.000165649982148311
27780,0.000190339862793572
27781,0.000168760588746844
27782,0.000124169672352325
27783,0.000156089249431188
27784,0.000109045964687953
27785,0.000108426974091588
27786,0.000209777052879941
27787,0.000159634735582873
27788,0.000156164159691007
27789,7.6249756745899e-05
27790,7.63432633439246e-05
27791,9.64154810239992e-05
27792,7.74731603105727e-05
27793,0.000169380771922403
27794,0.000142599333153768
27795,0.000135677621986532
27796,6.77299826684439e-05
27797,0.000143022360838672
27798,6.27597741154853e-05
27799,9.4609320186178e-05
27800,0.000165149260469863
27801,9.1978311671451e-05
27802,3.13253917389873e-05
27803,0.000139549008869629
27804,7.27427750006509e-05
27805,6.76816006713757e-05
27806,7.49190929825192e-05
27807,2.95136656915212e-05
27808,7.13474550146866e-05
27809,7.71572920655658e-05
27810,0.000106951262256707
27811,9.5912425268632e-05
27812,0.000121772333797051
27813,0.000120123831610156
27814,0.000116629325391354
27815,0.000116213793611425
27816,0.000117099244266178
27817,0.000117074762731423
27818,0.000117988952721679
27819,0.000116824049304529
27820,0.000118054536619239
27821,0.000118054536619239
27822,0.000122737198379594
27823,0.000128140925663589
27824,8.61738412313937e-05
27825,8.87611431985146e-05
27826,0.000106669475434216
27827,0.000176146385298601
27828,0.000128662397803316
27829,0.000222106334979116
27830,0.000218557154891905
27831,0.000160430906309296
27832,0.000170515367681774
27833,0.000112383287594511
27834,9.90743198932008e-05
27835,0.000102124160856934
27836,0.000142839385520345
27837,0.000150327784261322
27838,0.000161710774590745
27839,0.000161710774590745
27840,0.000161710774590745
27841,0.000224540496758524
27842,0.000246760048690367
27843,0.000128290623906919
27844,0.000126224443396299
27845,0.000240276539622028
27846,0.000183022434841708
27847,0.000309194666132920
27848,0.000384711117266897
27849,0.00037388512254502
27850,0.000322138074425568
27851,0.000199169301889549
27852,0.000244285073667643
27853,0.000238541406088839
27854,0.000222561005167625
27855,0.000242398440284897
27856,0.000239867586968639
27857,0.000241046377648252
27858,0.000235954982816167
27859,0.000232936686506847
27860,0.000232007013998851
27861,0.000233381803082124
27862,0.000178944237468955
27863,0.000180635353566914
27864,0.000210903446163072
27865,0.000296895051126614
27866,0.000196658538714077
27867,0.000188720068763623
27868,0.000179005289776488
27869,0.000172815575922688
27870,0.000172983233621226
27871,0.000169840746103370
27872,0.000188539288358663
27873,0.000183945665892014
27874,0.000183041430506574
27875,0.000182157075144438
27876,0.000176749445893186
27877,0.000104061074103814
27878,0.000269052536171038
27879,0.000102713562185656
27880,0.000269528713169798
27881,0.000207492039624307
27882,0.000287887023114292
27883,0.000276233458716495
27884,0.000128066825694469
27885,0.000139540443410656
27886,0.00022633119735721
27887,0.000121455101065843
27888,0.000112753295731761
27889,0.000109933470503688
27890,8.7177702683635e-05
27891,0.000191128684698926
27892,0.000272730828548011
27893,0.000220374457354231
27894,0.000195130420393267
27895,0.00020034950917347
27896,0.000189085401478490
27897,0.000184359882635123
27898,0.0001905446104849
27899,0.000211070565831902
27900,0.000219860320041300
27901,0.000210875240567607
27902,0.000196408662841942
27903,0.000202451892384055
27904,0.000214534848890908
27905,0.00018549012656736
27906,0.000173399917842089
27907,8.94393422981578e-05
27908,0.000115236108873374
27909,0.00021894762770396
27910,0.000159380741266839
27911,0.000159519425536644
27912,0.000173978341623030
27913,0.000194866777876350
27914,0.000258485378281358
27915,0.000193623752543510
27916,0.000269903865146890
27917,0.000298540183186858
27918,0.000389429789766287
27919,0.000287463343094528
27920,0.000281567861351330
27921,0.00039481461725295
27922,0.000333827045093672
27923,0.000417113536196938
27924,0.00098001696588742
27925,0.00106308674174137
27926,0.00106762882286593
27927,0.00103255522754314
27928,0.000592689057346913
27929,0.000449628534891383
27930,0.000396310376986824
27931,0.000410168686612986
27932,0.00032777952704709
27933,0.00029558433371805
27934,0.00051682295800458
27935,0.00039933516952155
27936,0.000275882431277422
27937,0.000344244348413041
27938,0.00035264791571259
27939,0.000334879550588545
27940,0.000376017152042698
27941,0.000360356742280784
27942,0.000284923783805102
27943,0.00031670231158023
27944,0.000436006367320347
27945,0.000372186513258197
27946,0.000566953740846134
27947,0.00094795271593525
27948,0.0010104400579887
27949,0.00105315147592585
27950,0.000966060801045198
27951,0.000858704016267964
27952,0.000932294039427342
27953,0.000662286569037607
27954,0.000517132344724308
27955,0.000490194391446883
27956,0.000513716559391192
27957,0.00038941646459559
27958,0.000369282538567614
27959,0.000446489802141044
27960,0.000370620340134137
27961,0.000366481179284296
27962,0.000410340512225416
27963,0.000403910448253312
27964,0.000292026419818537
27965,0.000293869488871033
27966,0.00038202232532479
27967,0.000320786566909703
27968,0.000392519204821357
27969,0.00033566934475159
27970,0.000257966371458643
27971,0.000362433792210559
27972,0.000345118766410162
27973,0.000310824097560292
27974,0.000288967413437330
27975,0.000352773107985791
27976,0.000302489128970191
27977,0.000253014989349388
27978,0.000275817582640757
27979,0.000258808932317927
27980,0.000218614958514714
27981,0.000222908365065185
27982,0.000207306180704246
27983,0.000184789262868753
27984,0.000208185353069501
27985,0.000204078522460982
27986,0.000201034766248305
27987,0.000207775224692535
27988,0.000244849283312450
27989,0.000231244870511048
27990,0.000233879302343426
27991,0.000220605288703664
27992,0.000233810621409075
27993,0.000310420892558298
27994,0.000270540391675936
27995,0.000204571994070191
27996,0.000233046956260566
27997,0.000231671383598100
27998,0.000249036340534727
27999,0.000240908242782106
28000,0.000378520257423267
28001,0.000275120015492561
28002,0.000315439833601153
28003,0.000292255041575196
28004,0.000289775946086514
28005,0.000303290480503891
28006,0.000154562055890374
28007,0.000299188137911223
28008,0.00019598691589453
28009,6.44161518531067e-05
28010,0.000377319506932257
28011,0.000357866652713333
28012,0.000336995174849686
28013,0.000374345228059315
28014,0.000304480689486539
28015,0.000345911258698073
28016,0.000253810055285384
28017,0.000249757619437144
28018,0.000349147294811556
28019,0.000337305193279793
28020,0.000335114465371349
28021,0.000359056456815901
28022,0.0004039175833868
28023,0.000324801124374464
28024,0.000350834987423153
28025,0.000318126216606636
28026,0.000311683486217813
28027,0.000422006719877684
28028,0.000362843265505484
28029,0.000495836218490635
28030,0.000297928988815177
28031,0.000317658704701190
28032,0.000393982757918653
28033,0.000777014600033516
28034,0.000560735352133794
28035,0.00168827869509159
28036,0.000430920824426403
28037,0.000342097372449457
28038,0.00115449805901526
28039,0.000538456781285298
28040,0.000628760124831841
28041,0.00164188580348740
28042,0.00105735273199335
28043,0.00157700497796308
28044,0.00110312278150426
28045,0.000907186936330485
28046,0.000525466965581355
28047,0.00046858389633023
28048,0.000695999281217786
28049,0.00180193608521620
28050,0.00122221503239301
28051,0.00203269125646491
28052,0.00151893949740409
28053,0.00227874615724699
28054,0.00151542661334508
28055,0.000439698489872727
28056,0.00105142912455963
28057,0.000213950915662978
28058,0.00213408836170866
28059,0.00076082589246541
28060,0.000441616892828713
28061,0.000431895856675913
28062,0.00163311049114124
28063,0.000947681520744627
28064,0.00179777402939145
28065,0.00106836145324392
28066,0.00165150642589261
28067,0.00066088777875137
28068,0.000336419302165717
28069,0.000565870832049806
28070,0.00151799619127878
28071,0.00114586591915932
28072,0.00114586591915932
28073,0.00114348605993881
28074,0.000168615165493282
28075,0.000155591426231537
28076,0.000154335875308159
28077,0.000201531570583951
28078,0.000134456777182315
28079,0.000100775987097827
28080,8.77325091163137e-05
28081,7.41846778483674e-05
28082,0.000588814652398102
28083,0.000600292969618395
28084,0.000228252007032758
28085,7.24911718410815e-05
28086,5.38421577935022e-05
28087,3.9570983675351e-05
28088,3.80545391277676e-05
28089,0.00196977029632463
28090,-9999
28091,0.000239904037306316
28092,0.000184810747426601
28093,0.000129238762323551
28094,9.50400387933597e-05
28095,7.6184803691841e-05
28096,5.73809859532929e-05
28097,5.73809859532929e-05
28098,6.62610191886014e-05
28099,6.62610191886014e-05
28100,4.63799968447917e-05
28101,0.000104280492241794
28102,0.000155566165968902
28103,8.96352408620649e-05
28104,4.1218311492205e-05
28105,4.1218311492205e-05
28106,2.80689637755640e-05
28107,7.2608634162094e-05
28108,5.15557450000754e-05
28109,5.9544399391299e-05
28110,5.93063289551356e-05
28111,0.000157977465189133
28112,0.000219190726771159
28113,0.000293998361824696
28114,0.000239074123789318
28115,0.000135370339577285
28116,9.20705270748093e-05
28117,9.51036370610706e-05
28118,0.000147706950399178
28119,0.000145457128186743
28120,0.000267200618858069
28121,0.000101954195689784
28122,0.000126911755941787
28123,0.000130867080309518
28124,0.000146219230482953
28125,0.000159578678175311
28126,0.000103073710537977
28127,8.79184366970823e-05
28128,0.000103073710537977
28129,0.000177277850033382
28130,0.000256691631571906
28131,0.000185008290462655
28132,0.000137262008765992
28133,0.000239541441078168
28134,0.000239110887953183
28135,0.000402374426878651
28136,0.000357404520245125
28137,0.000262306898942314
28138,0.000302196331783781
28139,0.000161785362356824
28140,0.000133170202570812
28141,0.000262968921844891
28142,0.000272723256812827
28143,0.000275760630279300
28144,0.000486240163410107
28145,0.00060153215551966
28146,0.000567342013738786
28147,0.000620604179897656
28148,0.000535123426966013
28149,0.00047038016941231
28150,0.000348708176709683
28151,0.000381127852759099
28152,0.000313353278891138
28153,0.00017413397071876
28154,0.000136894950154872
28155,0.000158793489834367
28156,0.000198879319520843
28157,0.000240855918401822
28158,0.000130607902323759
28159,8.34151625441891e-05
28160,8.34151625441891e-05
28161,7.15542124469328e-05
28162,4.30402702301056e-05
28163,4.35650945738949e-05
28164,4.69744937162662e-05
28165,4.78632793939674e-05
28166,3.09851209744838e-05
28167,5.07146380398097e-05
28168,4.10710404788572e-05
28169,5.20207558582543e-05
28170,3.35607310197657e-05
28171,2.67504794071811e-05
28172,3.01922591701054e-05
28173,3.28891894764598e-05
28174,3.64986422368088e-05
28175,2.46496033734960e-05
28176,2.46496033734960e-05
28177,2.80913831364202e-05
28178,2.80913831364202e-05
28179,2.80913831364202e-05
28180,3.64986422368088e-05
28181,3.43977662031237e-05
28182,3.17008358967692e-05
28183,3.43977662031237e-05
28184,4.85747541108167e-05
28185,3.17008358967692e-05
28186,2.71167179372856e-05
28187,3.31146022097001e-05
28188,3.34663774506918e-05
28189,2.80105659164708e-05
28190,2.80105659164708e-05
28191,3.5322467414353e-05
28192,3.48167515034982e-05
28193,3.48167515034982e-05
28194,4.45512312207448e-05
28195,4.50156541743274e-05
28196,8.45155585966806e-05
28197,4.87479177728682e-05
28198,3.16695571982691e-05
28199,3.31229849988673e-05
28200,0.000142128130473210
28201,0.000276083715680574
28202,0.000233893985425744
28203,0.000104350860106855
28204,6.72822713829396e-05
28205,0.000150422552688508
28206,0.000215675165744918
28207,0.000153393955087587
28208,7.63737282795814e-05
28209,5.70296558106257e-05
28210,0.000120538739552031
28211,6.84941487238177e-05
28212,6.84814608884411e-05
28213,0.000130936536558893
28214,0.000130499480813314
28215,0.000158884455760537
28216,0.000151280462462446
28217,7.44683590644885e-05
28218,6.39474278933137e-05
28219,7.65284923760485e-05
28220,6.73682151946338e-05
28221,0.000121396250293996
28222,0.000221882475673417
28223,0.000138433614135342
28224,0.000312376984079597
28225,0.000514967927360072
28226,0.000412581243552838
28227,0.000340442388936049
28228,0.000366733550355622
28229,0.000197277454131988
28230,0.000183677090025271
28231,0.000174218326247846
28232,0.000283833782978335
28233,0.000444964933715646
28234,0.000302737915947811
28235,0.000127155906605750
28236,0.000115006703013905
28237,0.000211493840557261
28238,0.000136579418922201
28239,0.000143644364937331
28240,0.000309962701538838
28241,0.000435067717398001
28242,0.000403323368692208
28243,0.000368164519820355
28244,0.000258233278447489
28245,0.000133447621005096
28246,0.000267305605420847
28247,0.000165585820259799
28248,9.13839957978345e-05
28249,9.98875189518903e-05
28250,8.66128900713271e-05
28251,8.29513622867877e-05
28252,9.11912326291269e-05
28253,0.000142757175491447
28254,0.000102478578670777
28255,9.32824241085924e-05
28256,0.000108681350822102
28257,0.000132598728407728
28258,0.000197451212422549
28259,0.000100509828956237
28260,9.22895361154683e-05
28261,8.21984329190269e-05
28262,6.55668299468914e-05
28263,4.86552283697746e-05
28264,4.18344942507089e-05
28265,3.33825065744549e-05
28266,2.70015115401107e-05
28267,6.84358684197298e-06
28268,9.68400316832796e-06
28269,7.16455335809952e-06
28270,7.14226077492197e-06
28271,1.28230934276320e-05
28272,1.7861993048089e-05
28273,2.07379197399985e-05
28274,9.08931062634588e-06
28275,1.56990201195416e-05
28276,5.52632953430367e-06
28277,2.74478801851118e-05
28278,4.53648955646707e-05
28279,6.12300564943246e-05
28280,2.34067799140754e-05
28281,3.95677669489043e-05
28282,7.04861433743287e-05
28283,9.67366267684407e-06
28284,1.09658050073609e-05
28285,9.67366267684407e-06
28286,2.85699848899863e-05
28287,1.39028890930555e-05
28288,3.98025221913104e-06
28289,4.55751316297449e-07
28290,3.98025221913104e-06
28291,4.55751316297449e-07
28292,-3.51007437961994e-06
28293,8.4888434171975e-05
28294,0.000121797904762093
28295,1.44642909230161e-05
28296,0.000188608365864682
28297,6.68929131546632e-05
28298,0.000107662445301038
28299,0.000104014448350929
28300,0.000201021366350062
28301,0.000109634122268901
28302,8.27868325268946e-05
28303,8.55472361772582e-05
28304,9.48235360998645e-05
28305,8.58770569922477e-05
28306,9.74821876663734e-05
28307,0.000133857970683479
28308,0.000144871120164036
28309,0.000238366872098503
28310,0.000140893769489562
28311,0.000163691489692843
28312,0.000247855794851837
28313,0.000347421191952816
28314,0.000259478171844762
28315,0.000101214522061294
28316,8.14683404735763e-05
28317,0.000111763558696192
28318,0.000262435317280658
28319,0.000144995421099011
28320,7.60261838942517e-05
28321,8.00412158301575e-05
28322,6.90393601570716e-05
28323,6.59158424724404e-05
28324,6.90393601570716e-05
28325,5.23284685953343e-05
28326,7.91587908426931e-05
28327,0.000250365991876353
28328,0.000305964966885087
28329,0.000101435441135317
28330,8.74242716945867e-05
28331,8.13244804618048e-05
28332,8.47553876361338e-05
28333,0.000154563051255246
28334,0.000255419253154093
28335,0.000154563051255246
28336,8.74242716945867e-05
28337,9.0679748225769e-05
28338,9.89038511642295e-05
28339,0.000147405754316100
28340,0.000231004457993734
28341,0.000398803839306491
28342,0.000217062330502622
28343,0.000179970475623328
28344,0.000171413139583291
28345,0.000160049203523065
28346,0.000228495430021540
28347,0.000107895289333845
28348,0.000111833007459060
28349,0.000153113107523622
28350,0.000215022990107218
28351,0.00015683064404068
28352,8.17823014684108e-05
28353,0.000149675021017953
28354,9.18116483585337e-05
28355,0.000135303142351752
28356,0.000116049400724560
28357,0.000107337956626759
28358,9.90290443660605e-05
28359,0.000119134041510911
28360,8.56432899040406e-05
28361,0.000133563765355447
28362,5.2547651695653e-05
28363,6.63757397410567e-05
28364,4.20280705185422e-05
28365,3.04511220569205e-05
28366,3.62104711881201e-05
28367,2.89782848842268e-05
28368,4.06071658314524e-05
28369,3.74038434604363e-05
28370,3.74038434604363e-05
28371,5.38908998570017e-05
28372,6.5905978379382e-05
28373,5.02468627524663e-05
28374,5.50301759643496e-05
28375,4.06071658314524e-05
28376,3.62104711881201e-05
28377,3.98545082926555e-05
28378,3.98545082926555e-05
28379,3.98545082926555e-05
28380,4.12004115726746e-05
28381,4.12004115726746e-05
28382,4.28712720163869e-05
28383,7.61944887691355e-05
28384,0.000109496254135857
28385,9.72621320746437e-05
28386,8.46161290149152e-05
28387,3.18682160940776e-05
28388,3.06883257386704e-05
28389,2.46379787951882e-05
28390,3.90132388474394e-05
28391,3.90132388474394e-05
28392,3.69057190558383e-05
28393,0.000159740657659477
28394,0.000119338791532527
28395,3.2973988863245e-05
28396,3.2973988863245e-05
28397,3.2973988863245e-05
28398,3.2973988863245e-05
28399,1.59318934937281e-05
28400,3.01584674508551e-05
28401,1.59318934937281e-05
28402,1.59318934937281e-05
28403,1.59318934937281e-05
28404,1.59318934937281e-05
28405,1.59318934937281e-05
28406,1.59318934937281e-05
28407,3.01584674508551e-05
28408,1.59318934937281e-05
28409,3.01584674508551e-05
28410,1.59318934937281e-05
28411,1.59318934937281e-05
28412,1.59318934937281e-05
28413,1.84434691769891e-05
28414,1.59318934937281e-05
28415,1.33842948701322e-05
28416,1.33842948701322e-05
28417,4.79959437989391e-05
28418,4.79959437989391e-05
28419,4.79959437989391e-05
28420,4.79959437989391e-05
28421,4.79959437989391e-05
28422,5.85026551357508e-05
28423,5.85026551357508e-05
28424,6.04866867717497e-05
28425,6.17899600028736e-05
28426,5.97905713226481e-05
28427,5.97905713226481e-05
28428,5.97905713226481e-05
28429,8.12487875562958e-05
28430,7.11567862573623e-05
28431,7.41012970960015e-05
28432,7.330526440449e-05
28433,7.13058757242647e-05
28434,6.33701941643231e-05
28435,6.33701941643231e-05
28436,6.33701941643231e-05
28437,6.33701941643231e-05
28438,6.33701941643231e-05
28439,7.06098222367294e-05
28440,7.06098222367294e-05
28441,6.12429959822405e-05
28442,6.84826240546467e-05
28443,6.84826240546467e-05
28444,6.12429959822405e-05
28445,5.92589643462415e-05
28446,5.92589643462415e-05
28447,5.6003037290743e-05
28448,5.6003037290743e-05
28449,6.2398282815657e-05
28450,7.00353037933764e-05
28451,6.1991272601814e-05
28452,4.88690675263301e-05
28453,5.06448649937815e-05
28454,5.06448649937815e-05
28455,5.96422597113978e-05
28456,4.93766855418072e-05
28457,4.71033959121868e-05
28458,5.37930379321231e-05
28459,5.37930379321231e-05
28460,5.37930379321231e-05
28461,5.37930379321231e-05
28462,5.37930379321231e-05
28463,4.56147955150614e-05
28464,4.56147955150614e-05
28465,4.56147955150614e-05
28466,2.04515889113252e-05
28467,4.64791184642633e-05
28468,2.04515889113252e-05
28469,6.04455681099197e-05
28470,6.04455681099197e-05
28471,6.04455681099197e-05
28472,6.04455681099197e-05
28473,6.04455681099197e-05
28474,3.83304191992025e-05
28475,3.83304191992025e-05
28476,3.83304191992025e-05
28477,3.83304191992025e-05
28478,2.68869023160793e-05
28479,2.68869023160793e-05
28480,2.68869023160793e-05
28481,1.62500801945111e-05
28482,1.62500801945111e-05
28483,1.62500801945111e-05
28484,5.91253163755015e-05
28485,7.77949790136238e-06
28486,9.98012080854477e-06
28487,1.94682033001741e-05
28488,3.86658310092619e-05
28489,3.82600993750108e-05
28490,3.91948114706382e-05
28491,1.80564862751655e-05
28492,2.14210251641202e-05
28493,2.52911403829336e-05
28494,2.87932839749724e-05
28495,2.65101158025349e-05
28496,2.65101158025349e-05
28497,2.65101158025349e-05
28498,3.80175598345128e-05
